"Date","Ticker","Close","High","Low","Open","Volume","Article_Count","Avg_Sentiment_Score","Dominant_Sentiment","Daily_Return"
"2018-01-24 00:00:00.000000",AAPL,40.76276397705078,41.48340102680674,40.52411058982438,41.47170166632772,204420400,0.0,0.0,No News,-0.01592846125991787
"2018-01-25 00:00:00.000000",AAPL,40.03510284423828,40.93355791852135,39.89939813455858,40.83060927185792,166116000,0.0,0.0,No News,-0.017851123471955166
"2018-01-26 00:00:00.000000",AAPL,40.128692626953125,40.243340638442135,39.78943262048329,40.243340638442135,156572000,0.0,0.0,No News,0.0023376930759730907
"2018-01-29 00:00:00.000000",AAPL,39.298091888427734,39.812831581035425,39.08985613945785,39.812831581035425,202561600,0.0,0.0,No News,-0.020698425095651007
"2018-01-30 00:00:00.000000",AAPL,39.06645584106445,39.16004357406714,38.535336352409104,38.7295342900257,184192800,0.0,0.0,No News,-0.0058943331910599195
"2018-01-31 00:00:00.000000",AAPL,39.1740837097168,39.41039864035675,38.95649061096402,39.04305944765361,129915600,0.0,0.0,No News,0.0027549944405043103
"2018-02-01 00:00:00.000000",AAPL,39.255985260009766,39.45252170117444,39.01733182708451,39.113261603180696,188923200,0.0,0.0,No News,0.002090707491714916
"2018-02-02 00:00:00.000000",AAPL,37.55265808105469,39.026688364620185,37.45907033009402,38.839509292555,346375200,0.0,0.0,No News,-0.04339025419113007
"2018-02-05 00:00:00.000000",AAPL,36.61442184448242,38.34348150059493,36.499773833727474,37.225091280275514,290954000,0.0,0.0,No News,-0.02498454928402538
"2018-02-06 00:00:00.000000",AAPL,38.14460372924805,38.30604561047682,36.031828610000396,36.226026556250716,272975200,0.0,0.0,No News,0.04179178060669586
"2018-02-07 00:00:00.000000",AAPL,37.32803726196289,38.231172856032934,37.218073276522176,38.15864182365693,206434400,0.0,0.0,No News,-0.021407129382734702
"2018-02-08 00:00:00.000000",AAPL,36.3009033203125,37.669646564534894,36.272827707555216,37.50352419205152,217562000,0.0,0.0,No News,-0.0275164197474973
"2018-02-09 00:00:00.000000",AAPL,36.744903564453125,37.09259424286847,35.29540556303041,36.89995612086624,282690400,0.0,0.0,No News,0.012231107314957024
"2018-02-12 00:00:00.000000",AAPL,38.224952697753906,38.502164684443535,37.00333010270935,37.235908995126586,243278000,0.0,0.0,No News,0.040279031640528595
"2018-02-13 00:00:00.000000",AAPL,38.607887268066406,38.70420816084328,37.97593331088665,38.046412100350224,130196800,0.0,0.0,No News,0.010017921365145455
"2018-02-14 00:00:00.000000",AAPL,39.31970977783203,39.359646916272006,38.26489040714786,38.30247598263867,162579600,0.0,0.0,No News,0.01843723032092437
"2018-02-15 00:00:00.000000",AAPL,40.63999938964844,40.66348992516853,39.70263991420008,39.88823055901645,204588800,0.0,0.0,No News,0.0335783152845337
"2018-02-16 00:00:00.000000",AAPL,40.50843048095703,41.06990903078648,40.35338150172052,40.491987467345076,160704400,0.0,0.0,No News,-0.0032374239829570106
"2018-02-20 00:00:00.000000",AAPL,40.37218475341797,40.938355795703735,40.271164333497524,40.419169411304395,135722000,0.0,0.0,No News,-0.00336339191426116
"2018-02-21 00:00:00.000000",AAPL,40.188934326171875,40.90545828630088,40.174835705295834,40.60240425439604,149886400,0.0,0.0,No News,-0.004539026767199639
"2018-02-22 00:00:00.000000",AAPL,40.52488327026367,40.86552649965354,40.33929262849657,40.360435185527116,123967600,0.0,0.0,No News,0.008359239918263262
"2018-02-23 00:00:00.000000",AAPL,41.22966003417969,41.2648976259703,40.76920185482098,40.799743490838885,135249600,0.0,0.0,No News,0.01739121021560508
"2018-02-26 00:00:00.000000",AAPL,42.04486083984375,42.1435296918628,41.39646399027595,41.42935360761563,152648800,0.0,0.0,No News,0.01977219324603352
"2018-02-27 00:00:00.000000",AAPL,41.908607482910156,42.39960381939235,41.854575302288154,42.07540715096048,155712400,0.0,0.0,No News,-0.003240666141163029
"2018-02-28 00:00:00.000000",AAPL,41.84517288208008,42.43249005630509,41.82872986524554,42.112989370138706,151128400,0.0,0.0,No News,-0.0015136413410048455
"2018-03-01 00:00:00.000000",AAPL,41.11219787597656,42.235147908327306,40.562469918991304,41.943837330028686,195208000,0.0,0.0,No News,-0.017516357458219667
"2018-03-02 00:00:00.000000",AAPL,41.396453857421875,41.417596409529466,40.513126777031374,40.595352592603405,153816000,0.0,0.0,No News,0.00691415190943645
"2018-03-05 00:00:00.000000",AAPL,41.539764404296875,41.75589666087064,40.999431970512966,41.16153205911804,113605600,0.0,0.0,No News,0.0034619039439607313
"2018-03-06 00:00:00.000000",AAPL,41.504520416259766,41.875705218061974,41.37766151208119,41.79583096044218,95154000,0.0,0.0,No News,-0.000848439767113
"2018-03-07 00:00:00.000000",AAPL,41.1192512512207,41.3118930122191,40.94070811407803,41.09810869248664,126814000,0.0,0.0,No News,-0.00928258322647979
"2018-03-08 00:00:00.000000",AAPL,41.56796646118164,41.61025158273074,41.12865430315472,41.2249716082499,95096400,0.0,0.0,No News,0.010912533577507988
"2018-03-09 00:00:00.000000",AAPL,42.282127380371094,42.28682692041123,41.67366778667732,41.80757779258068,128740800,0.0,0.0,No News,0.017180559454511135
"2018-03-12 00:00:00.000000",AAPL,42.69091033935547,42.848310909275334,42.33617206249424,42.35496305722243,128828400,0.0,0.0,No News,0.00966798466186325
"2018-03-13 00:00:00.000000",AAPL,42.2797966003418,43.109088312159365,42.10830095845635,42.8953039621089,126774000,0.0,0.0,No News,-0.009630006381819323
"2018-03-14 00:00:00.000000",AAPL,41.920345306396484,42.40899355680424,41.77234025219969,42.36200890641291,117473600,0.0,0.0,No News,-0.008501727133247483
"2018-03-15 00:00:00.000000",AAPL,41.96968078613281,42.34321720616517,41.83342636615037,41.934443192119986,90975200,0.0,0.0,No News,0.0011768862917453937
"2018-03-16 00:00:00.000000",AAPL,41.821678161621094,42.080095541605395,41.72770527232746,41.969679637122375,157618800,0.0,0.0,No News,-0.003526417683896721
"2018-03-19 00:00:00.000000",AAPL,41.182682037353516,41.692472927584866,40.79740210449804,41.65723533010099,133787200,0.0,0.0,No News,-0.015279064646764318
"2018-03-20 00:00:00.000000",AAPL,41.1685905456543,41.535075929863396,41.0981117599141,41.1685905456543,78597600,0.0,0.0,No News,-0.0003421703250516
"2018-03-21 00:00:00.000000",AAPL,40.235931396484375,41.13335029556511,40.23357983326294,41.12160323355802,148219600,0.0,0.0,No News,-0.022654629094859158
"2018-03-22 00:00:00.000000",AAPL,39.66740417480469,40.567170949186654,39.60867245620693,39.93756864647452,165963200,0.0,0.0,No News,-0.014129838727415689
"2018-03-23 00:00:00.000000",AAPL,38.74884796142578,39.918783055633824,38.74884796142578,39.55934514365003,164115200,0.0,0.0,No News,-0.023156448789314554
"2018-03-26 00:00:00.000000",AAPL,40.58831024169922,40.66583652732721,39.101222947632834,39.48415483536228,150164800,0.0,0.0,No News,0.04747140565584318
"2018-03-27 00:00:00.000000",AAPL,39.54758834838867,41.14743975601389,39.213992623887194,40.802096971098365,163690400,0.0,0.0,No News,-0.025640926836154376
"2018-03-28 00:00:00.000000",AAPL,39.11061477661133,39.94225770104378,38.80756076548001,39.291509426115354,166674000,0.0,0.0,No News,-0.011049310211482144
"2018-03-29 00:00:00.000000",AAPL,39.41604232788086,40.34870258116179,39.209305470317126,39.42308984941592,153594000,0.0,0.0,No News,0.007809326266386973
"2018-04-02 00:00:00.000000",AAPL,39.15760803222656,39.68854503990623,38.638421669404664,39.1482125349196,150347200,0.0,0.0,No News,-0.006556576469664788
"2018-04-03 00:00:00.000000",AAPL,39.55933380126953,39.64390761423454,38.734741813385234,39.38313865631738,121112000,0.0,0.0,No News,0.010259200937716928
"2018-04-04 00:00:00.000000",AAPL,40.31580352783203,40.40977284946621,38.70890446886859,38.73474657002297,138422000,0.0,0.0,No News,0.019122408136666325
"2018-04-05 00:00:00.000000",AAPL,40.595359802246094,40.93130347216911,40.42621218594805,40.54367560922729,107732800,0.0,0.0,No News,0.006934161047319032
"2018-04-06 00:00:00.000000",AAPL,39.5569953918457,40.520193599758414,39.51470668278402,40.1654552459367,140021200,0.0,0.0,No News,-0.02557840145914758
"2018-04-09 00:00:00.000000",AAPL,39.94931411743164,40.66349020989333,39.90232946136302,39.90937698053834,116070800,0.0,0.0,No News,0.00991780901708239
"2018-04-10 00:00:00.000000",AAPL,40.701080322265625,40.877275475175864,40.29700581814884,40.64234860462888,113634400,0.0,0.0,No News,0.018818000294677395
"2018-04-11 00:00:00.000000",AAPL,40.51079177856445,40.858482557401416,40.336944596796116,40.46145555647489,89726400,0.0,0.0,No News,-0.004675270095891637
"2018-04-12 00:00:00.000000",AAPL,40.9101676940918,41.11220495899255,40.65174668618393,40.73867207140737,91557200,0.0,0.0,No News,0.009858506782843612
"2018-04-13 00:00:00.000000",AAPL,41.04877471923828,41.309543712008065,40.84204149245945,41.060521780745006,100497200,0.0,0.0,No News,0.0033880825466892084
"2018-04-16 00:00:00.000000",AAPL,41.304840087890625,41.3917618744456,41.07226121814989,41.1192458707553,86313600,0.0,0.0,No News,0.006238075811123567
"2018-04-17 00:00:00.000000",AAPL,41.87336349487305,42.03781157474124,41.44344692448237,41.462241502852926,106421600,0.0,0.0,No News,0.013764086866640435
"2018-04-18 00:00:00.000000",AAPL,41.77939224243164,42.00962314798059,41.55386446253399,41.772344723353555,83018000,0.0,0.0,No News,-0.0022441773146050226
"2018-04-19 00:00:00.000000",AAPL,40.595359802246094,41.20381947450477,40.56247018711588,40.82088756751069,139235200,0.0,0.0,No News,-0.028340106847773328
"2018-04-20 00:00:00.000000",AAPL,38.93207931518555,40.22417703818973,38.863948518722765,40.07852353288215,261964400,0.0,0.0,No News,-0.04097218241599421
"2018-04-23 00:00:00.000000",AAPL,38.81931686401367,39.21399228063409,38.549148815653716,39.192849722893605,146062000,0.0,0.0,No News,-0.002896389125763732
"2018-04-24 00:00:00.000000",AAPL,38.27899169921875,39.07539378926643,37.874917122911945,38.920341166676565,134768000,0.0,0.0,No News,-0.013918976644738845
"2018-04-25 00:00:00.000000",AAPL,38.445770263671875,38.86159171287886,38.15446331922963,38.20379594092452,113528400,0.0,0.0,No News,0.004356921565844996
"2018-04-26 00:00:00.000000",AAPL,38.579681396484375,38.93441959250887,38.37999217218198,38.556187281378676,111852000,0.0,0.0,No News,0.0034831174377336627
"2018-04-27 00:00:00.000000",AAPL,38.13331985473633,38.60552143172579,37.73629298962101,38.5279951576472,142623200,0.0,0.0,No News,-0.0115698607554785
"2018-04-30 00:00:00.000000",AAPL,38.82400131225586,39.29385490783552,38.02055209397845,38.088682872768636,169709600,0.0,0.0,No News,0.01811228238586593
"2018-05-01 00:00:00.000000",AAPL,39.72613525390625,39.74962579014744,38.82636490930883,39.0941813984154,214277600,0.0,0.0,No News,0.02323650090557794
"2018-05-02 00:00:00.000000",AAPL,41.48103713989258,41.758249112359714,40.83028873791382,41.166232425025626,266157600,0.0,0.0,No News,0.044174996504694475
"2018-05-03 00:00:00.000000",AAPL,41.55620193481445,41.69950742767214,40.980631985851076,41.318927154872405,136272800,0.0,0.0,No News,0.0018120278591007288
"2018-05-04 00:00:00.000000",AAPL,43.18659973144531,43.28526857020674,41.85691300893374,41.875707585559574,224805200,0.0,0.0,No News,0.03923356131506717
"2018-05-07 00:00:00.000000",AAPL,43.49906539916992,44.08873062408348,43.40274451042906,43.503761356157284,169805600,0.0,0.0,No News,0.0072352458787603435
"2018-05-08 00:00:00.000000",AAPL,43.70813751220703,43.74807464321056,43.149010508759716,43.45911564553858,113611200,0.0,0.0,No News,0.004806358737102778
"2018-05-09 00:00:00.000000",AAPL,44.015907287597656,44.02530278700422,43.51316382889019,43.825617058487396,92844800,0.0,0.0,No News,0.007041475407289388
"2018-05-10 00:00:00.000000",AAPL,44.64549255371094,44.7230188366596,44.08401758147566,44.10516372024267,111957200,0.0,0.0,No News,0.014303584883519571
"2018-05-11 00:00:00.000000",AAPL,44.47570037841797,44.82237483155684,44.20685116971051,44.68795202646433,104848800,0.0,0.0,No News,-0.0038031202161942224
"2018-05-14 00:00:00.000000",AAPL,44.371917724609375,44.697367977631465,44.303527830108216,44.574733975279194,83115200,0.0,0.0,No News,-0.002333468678976769
"2018-05-15 00:00:00.000000",AAPL,43.968666076660156,44.11724188633787,43.65265100074759,44.048848361857765,94780800,0.0,0.0,No News,-0.009087992330013006
"2018-05-16 00:00:00.000000",AAPL,44.378990173339844,44.445026631668455,43.864876679334486,43.88138669354688,76732400,0.0,0.0,No News,0.009332193429845592
"2018-05-17 00:00:00.000000",AAPL,44.09835433959961,44.55115265554291,43.94977859896218,44.33654405207132,69176000,0.0,0.0,No News,-0.006323619186558771
"2018-05-18 00:00:00.000000",AAPL,43.93800354003906,44.29175270097355,43.895555368017746,44.14553753264784,73190800,0.0,0.0,No News,-0.003636208243185002
"2018-05-21 00:00:00.000000",AAPL,44.24932098388672,44.63608673306024,44.07952103561309,44.33657799117149,73603200,0.0,0.0,No News,0.0070853798253252
"2018-05-22 00:00:00.000000",AAPL,44.13846969604492,44.5441024181634,44.0488520764885,44.426186012862054,60962800,0.0,0.0,No News,-0.0025051522910862767
"2018-05-23 00:00:00.000000",AAPL,44.421451568603516,44.45446800567482,43.80828505325447,43.94742909382516,80233600,0.0,0.0,No News,0.006411229807179897
"2018-05-24 00:00:00.000000",AAPL,44.371917724609375,44.534642851120424,43.91440534381575,44.51813643459441,92936000,0.0,0.0,No News,-0.0011150883693578084
"2018-05-25 00:00:00.000000",AAPL,44.47334289550781,44.72568208078346,44.25401655460162,44.39079998901704,69844000,0.0,0.0,No News,0.0022857964248452767
"2018-05-29 00:00:00.000000",AAPL,44.312984466552734,44.51344379856481,44.070076955162946,44.242237500923224,90056400,0.0,0.0,No News,-0.0036057201576199516
"2018-05-30 00:00:00.000000",AAPL,44.218650817871094,44.33656722005208,44.04885091084863,44.27053432271257,74762000,0.0,0.0,No News,-0.002128803776528354
"2018-05-31 00:00:00.000000",AAPL,44.07007598876953,44.39080875384174,43.89791904530758,44.15261891155814,109931200,0.0,0.0,No News,-0.003360003671607159
"2018-06-01 00:00:00.000000",AAPL,44.86481857299805,44.86953263652804,44.277593796553276,44.334194945609255,93770000,0.0,0.0,No News,0.018033610480522988
"2018-06-04 00:00:00.000000",AAPL,45.23978042602539,45.614753498630094,45.1265817547434,45.194971644043534,105064800,0.0,0.0,No News,0.008357592094510702
"2018-06-05 00:00:00.000000",AAPL,45.58883285522461,45.73740865401023,45.36479244017438,45.532235292656786,86264000,0.0,0.0,No News,0.0077156083851905866
"2018-06-06 00:00:00.000000",AAPL,45.74683380126953,45.77041851462867,45.2610189336562,45.66429450155658,83734400,0.0,0.0,No News,0.0034657817748193764
"2018-06-07 00:00:00.000000",AAPL,45.62420654296875,45.798720479292754,45.36007140934705,45.78457108970132,85388800,0.0,0.0,No News,-0.002680562743063053
"2018-06-08 00:00:00.000000",AAPL,45.20913314819336,45.27988368615735,44.75397771134695,45.084142090483105,106627200,0.0,0.0,No News,-0.009097657279463656
"2018-06-11 00:00:00.000000",AAPL,45.09829330444336,45.272810825351335,44.85774650355641,45.126595679888055,73234000,0.0,0.0,No News,-0.0024517135373215426
"2018-06-12 00:00:00.000000",AAPL,45.34592819213867,45.423753444007204,45.07943599015152,45.13603715474393,67644400,0.0,0.0,No News,0.005491003529193739
"2018-06-13 00:00:00.000000",AAPL,44.97330093383789,45.4874181569556,44.91198571944777,45.37893351770335,86553600,0.0,0.0,No News,-0.00821743590123225
"2018-06-14 00:00:00.000000",AAPL,44.99688720703125,45.178479423187866,44.860103786934765,45.173761760833635,86440400,0.0,0.0,No News,0.0005244505674169
"2018-06-15 00:00:00.000000",AAPL,44.5346565246582,44.84595748808827,44.397873095137925,44.81529807845651,246876800,0.0,0.0,No News,-0.010272503523328536
"2018-06-18 00:00:00.000000",AAPL,44.51108932495117,44.62428807498968,44.147904754064385,44.30827294859869,73939600,0.0,0.0,No News,-0.0005291878628049
"2018-06-19 00:00:00.000000",AAPL,43.79178237915039,43.942715189887565,43.263515742309266,43.66207365151953,134314000,0.0,0.0,No News,-0.01616017394113889
"2018-06-20 00:00:00.000000",AAPL,43.982810974121094,44.147893191048695,43.80121873623951,43.94743749853748,82514800,0.0,0.0,No News,0.004362201869674287
"2018-06-21 00:00:00.000000",AAPL,43.73754119873047,44.419097668013194,43.614907167311685,44.15968021665077,102847600,0.0,0.0,No News,-0.005576491587473531
"2018-06-22 00:00:00.000000",AAPL,43.610191345214844,43.900264617780905,43.558307852752996,43.893189923219936,108801600,0.0,0.0,No News,-0.002911682962171702
"2018-06-25 00:00:00.000000",AAPL,42.96165084838867,43.610190899003925,42.62205111884842,43.251724117986754,126652400,0.0,0.0,No News,-0.0148713059223331
"2018-06-26 00:00:00.000000",AAPL,43.494625091552734,43.989875223254224,43.048901412430034,43.15502901102434,98276800,0.0,0.0,No News,0.012405813851169789
"2018-06-27 00:00:00.000000",AAPL,43.43096160888672,44.166758662861064,43.400302198797014,43.683300788900816,101141200,0.0,0.0,No News,-0.0014637091946880787
"2018-06-28 00:00:00.000000",AAPL,43.746978759765625,43.91442160952756,43.3460637711596,43.41681432174242,69460800,0.0,0.0,No News,0.007276310244400452
"2018-06-29 00:00:00.000000",AAPL,43.65501022338867,44.14554288450888,43.136178777490194,43.93329120310292,90950800,0.0,0.0,No News,-0.0021022831515290497
"2018-07-02 00:00:00.000000",AAPL,44.14318084716797,44.1714832295676,43.25645083330846,43.35078611043578,70925200,0.0,0.0,No News,0.011182464997288033
"2018-07-03 00:00:00.000000",AAPL,43.374359130859375,44.32476482948047,43.28474153395483,44.287030725676225,55819200,0.0,0.0,No News,-0.01741654546758653
"2018-07-05 00:00:00.000000",AAPL,43.723388671875,43.96158204295714,43.459257153905625,43.69037223212883,66416800,0.0,0.0,No News,0.008046909464704877
"2018-07-06 00:00:00.000000",AAPL,44.3294792175293,44.43796025980042,43.676221537946965,43.728105027214696,69940800,0.0,0.0,No News,0.013861929828969721
"2018-07-09 00:00:00.000000",AAPL,44.94500732421875,44.96858844083861,44.64314168271515,44.690307514477155,79026400,0.0,0.0,No News,0.013885299749834434
"2018-07-10 00:00:00.000000",AAPL,44.890769958496094,45.11009271096756,44.8506752202268,44.97566990105466,63756400,0.0,0.0,No News,-0.0012067495134977513
"2018-07-11 00:00:00.000000",AAPL,44.30826187133789,44.756342693838846,44.2445860160065,44.454477036854996,75326000,0.0,0.0,No News,-0.012976121543398889
"2018-07-12 00:00:00.000000",AAPL,45.05112838745117,45.14074598088069,44.645495783589865,44.69737927467831,72164400,0.0,0.0,No News,0.016765869044252035
"2018-07-13 00:00:00.000000",AAPL,45.12188720703125,45.24216063196947,45.020477238201885,45.06292901075361,50055600,0.0,0.0,No News,0.0015706336802827625
"2018-07-16 00:00:00.000000",AAPL,45.0228271484375,45.43317379376515,44.9072678157817,45.1666852570409,60172400,0.0,0.0,No News,-0.002195388196846393
"2018-07-17 00:00:00.000000",AAPL,45.15017318725586,45.24922249709386,44.619549571216886,44.749258285952976,62138000,0.0,0.0,No News,0.002828477172224453
"2018-07-18 00:00:00.000000",AAPL,44.902549743652344,45.23271772028795,44.791708074173755,45.228000058165804,65573600,0.0,0.0,No News,-0.005484440615023178
"2018-07-19 00:00:00.000000",AAPL,45.25157928466797,45.40958676064822,44.73510509981773,44.73510509981773,81147200,0.0,0.0,No News,0.0077730450276927154
"2018-07-20 00:00:00.000000",AAPL,45.1478157043457,45.381287790015705,44.84830714758862,45.22799796410062,82704800,0.0,0.0,No News,-0.0022930377671354085
"2018-07-23 00:00:00.000000",AAPL,45.18790817260742,45.2704510650198,44.70445037102443,44.9685818691092,63957600,0.0,0.0,No News,0.0008880267546998
"2018-07-24 00:00:00.000000",AAPL,45.515724182128906,45.67137467251111,45.2916837724395,45.38601544014374,74791600,0.0,0.0,No News,0.007254507295830104
"2018-07-25 00:00:00.000000",AAPL,45.94493865966797,45.9520133543751,45.38129492550352,45.52987071139773,66839600,0.0,0.0,No News,0.009430026331594288
"2018-07-26 00:00:00.000000",AAPL,45.80107879638672,46.213786098393896,45.65957771057542,45.89541045457952,76304000,0.0,0.0,No News,-0.0031311362573988033
"2018-07-27 00:00:00.000000",AAPL,45.039337158203125,46.032194609591265,44.83180678717591,45.98502877974518,96096000,0.0,0.0,No News,-0.016631521750175238
"2018-07-30 00:00:00.000000",AAPL,44.78700256347656,45.327058027636596,44.58890389877771,45.25630747638057,84118000,0.0,0.0,No News,-0.005602537929015772
"2018-07-31 00:00:00.000000",AAPL,44.87661361694336,45.31290565554583,44.65257321814302,44.87897424756083,157492000,0.0,0.0,No News,0.002000827211863232
"2018-08-01 00:00:00.000000",AAPL,47.52030563354492,47.58162086147488,46.53216569994232,46.96138309102007,271742800,0.0,0.0,No News,0.05891023861932898
"2018-08-02 00:00:00.000000",AAPL,48.90935516357422,49.1428308876764,47.249094143303275,47.30333466964215,249616000,0.0,0.0,No News,0.02923065227612409
"2018-08-03 00:00:00.000000",AAPL,49.05085754394531,49.227732115734135,48.458915007304384,48.82445650870577,133789600,0.0,0.0,No News,0.0028931557142359843
"2018-08-06 00:00:00.000000",AAPL,49.3055534362793,49.3480016028406,48.8338879490359,49.05321067331347,101701600,0.0,0.0,No News,0.0051924860254644045
"2018-08-07 00:00:00.000000",AAPL,48.843326568603516,49.40696676146404,48.760783657277955,49.364518588912105,102349600,0.0,0.0,No News,-0.009374742507923473
"2018-08-08 00:00:00.000000",AAPL,48.8763427734375,49.00840855209186,48.2325203032362,48.59334416224635,90102000,0.0,0.0,No News,0.0006759614291956
"2018-08-09 00:00:00.000000",AAPL,49.260746002197266,49.472994037920536,48.86454511071905,49.414035850383826,93970400,0.0,0.0,No News,0.007864811623521817
"2018-08-10 00:00:00.000000",AAPL,49.11402130126953,49.48557902120588,48.9104936737248,49.07378955771502,98444800,0.0,0.0,No News,-0.002978531850110211
"2018-08-13 00:00:00.000000",AAPL,49.4311408996582,49.92339381288648,49.15424931305655,49.5352718097257,103563600,0.0,0.0,No News,0.0064568037799925815
"2018-08-14 00:00:00.000000",AAPL,49.63939666748047,49.831090541667486,49.28677223977179,49.73642805922572,82992000,0.0,0.0,No News,0.004213047970003547
"2018-08-15 00:00:00.000000",AAPL,49.755374908447266,49.87370484948711,49.30335366700067,49.51398081760587,115230400,0.0,0.0,No News,0.0023364152014921924
"2018-08-16 00:00:00.000000",AAPL,50.48427963256836,50.60024064494456,50.04645747690956,50.11272194430814,114001600,0.0,0.0,No News,0.014649768501640681
"2018-08-17 00:00:00.000000",AAPL,51.49244689941406,51.580009882061766,50.44641087085181,50.51267533520291,141708000,0.0,0.0,No News,0.019969924780214532
"2018-08-20 00:00:00.000000",AAPL,50.99073028564453,51.87110156077517,50.90789789788546,51.61551211353429,121150800,0.0,0.0,No News,-0.009743499172793046
"2018-08-21 00:00:00.000000",AAPL,50.89134216308594,51.400163103334,50.65231696947076,51.307865888854536,104639200,0.0,0.0,No News,-0.001949140990957221
"2018-08-22 00:00:00.000000",AAPL,50.893707275390625,51.20373113650399,50.60734723529338,50.66888111445021,76072400,0.0,0.0,No News,0.0000464737655594
"2018-08-23 00:00:00.000000",AAPL,50.997825622558594,51.36701436188184,50.78719852839893,50.799028630418015,75532800,0.0,0.0,No News,0.002045800016190036
"2018-08-24 00:00:00.000000",AAPL,51.15638732910156,51.33151328398734,50.907893796984375,51.26051822721865,73905600,0.0,0.0,No News,0.0031091856291385334
"2018-08-27 00:00:00.000000",AAPL,51.57763671875,51.7669652785152,51.19661430126148,51.39067345694291,82100400,0.0,0.0,No News,0.008234541406108908
"2018-08-28 00:00:00.000000",AAPL,51.99415969848633,52.19295307283816,51.80956533499646,51.830863851289415,91107200,0.0,0.0,No News,0.008075650732266126
"2018-08-29 00:00:00.000000",AAPL,52.77040100097656,52.891099809668496,51.925527395842835,52.10065333607512,109019200,0.0,0.0,No News,0.014929394127949136
"2018-08-30 00:00:00.000000",AAPL,53.255558013916016,54.01996820716036,52.63314154334192,52.83430383105253,195175200,0.0,0.0,No News,0.00919373367904619
"2018-08-31 00:00:00.000000",AAPL,53.87089157104492,54.16434752163263,53.4851347972511,53.605830040366044,173360400,0.0,0.0,No News,0.011554353762815106
"2018-09-04 00:00:00.000000",AAPL,54.04363250732422,54.23769166709195,53.63421206114945,54.05546621964784,109560400,0.0,0.0,No News,0.00320657281217418
"2018-09-05 00:00:00.000000",AAPL,53.6910285949707,54.35367701544728,53.27214318574436,54.192750022078755,133332000,0.0,0.0,No News,-0.006524430279658322
"2018-09-06 00:00:00.000000",AAPL,52.79882049560547,53.80462498223648,52.3728319908037,53.53956346194695,137160000,0.0,0.0,No News,-0.01661745216497512
"2018-09-07 00:00:00.000000",AAPL,52.372825622558594,53.33602933601762,52.233197177478694,52.50298926252407,150479200,0.0,0.0,No News,-0.008068264954561477
"2018-09-10 00:00:00.000000",AAPL,51.669952392578125,52.502996187083596,51.22976486827535,52.29000012691845,158066000,0.0,0.0,No News,-0.013420571100095868
"2018-09-11 00:00:00.000000",AAPL,52.976318359375,53.082814588728695,51.25106572150036,51.59422184325931,142996000,0.0,0.0,No News,0.02528289472518508
"2018-09-12 00:00:00.000000",AAPL,52.31840133666992,53.24847293050739,52.02730708462673,53.23427391550883,197114800,0.0,0.0,No News,-0.012419077864980532
